path,canonicalPath,wpId,wpType,wpStatus,template,authoritativeField,scopeRoles,sources,archetype,targetOwner,disposition,dependencyCount
/venue/epex-spot/,/venue/epex-spot/,4381,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,10
/venue/epex/,/venue/epex/,3364,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,9
/venue/euronexrt/,/venue/euronexrt/,9780,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/euronext/,/venue/euronext/,9778,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/evolution/,/venue/evolution/,2523,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,22
/venue/fis/,/venue/fis/,2524,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,4
/venue/gfi/,/venue/gfi/,2525,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,43
/venue/global-commodities/,/venue/global-commodities/,2527,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,7
/venue/global-ore/,/venue/global-ore/,3347,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/gme/,/venue/gme/,3360,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/gmg-brokers-europe-b-v/,/venue/gmg-brokers-europe-b-v/,9263,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,29
/venue/griffin-markets/,/venue/griffin-markets/,2528,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,29
/venue/ibex/,/venue/ibex/,3355,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/icap/,/venue/icap/,2529,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,44
/venue/ice-clear-europe/,/venue/ice-clear-europe/,3376,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,21
/venue/ice-endex/,/venue/ice-endex/,3365,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,18
/venue/intercontinental-exchange-ice/,/venue/intercontinental-exchange-ice/,3366,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,7
/venue/link/,/venue/link/,8672,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/make/,/venue/make/,2530,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/marex-spectron/,/venue/marex-spectron/,2531,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,42
/venue/meff-power/,/venue/meff-power/,3377,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/mibgas/,/venue/mibgas/,3362,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,5
/venue/montel-marketplace/,/venue/montel-marketplace/,3369,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/mysteel/,/venue/mysteel/,2532,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/nasdaq-commodities-europe/,/venue/nasdaq-commodities-europe/,3361,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,1
/venue/nasdaq-omx/,/venue/nasdaq-omx/,3378,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,1
/venue/nodal/,/venue/nodal/,3370,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,6
/venue/nordpool/,/venue/nordpool/,4382,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,10
/venue/oil-brokerage/,/venue/oil-brokerage/,2533,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,7
/venue/omiclear/,/venue/omiclear/,3379,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,4
/venue/omip/,/venue/omip/,3356,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,6
/venue/opcom/,/venue/opcom/,3357,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/otcex/,/venue/otcex/,2535,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,17
/venue/pvm/,/venue/pvm/,2536,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/romanian-commodities/,/venue/romanian-commodities/,8675,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,4
/venue/singapore-exchange-derivatives-clearing/,/venue/singapore-exchange-derivatives-clearing/,3380,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,5
/venue/ssy/,/venue/ssy/,2538,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,4
/venue/the-voluntary-climate-market-place-tvcm/,/venue/the-voluntary-climate-market-place-tvcm/,3371,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/to-energy/,/venue/to-energy/,2539,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/tocom-j-energy-window/,/venue/tocom-j-energy-window/,3372,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/tradition-2/,/venue/tradition-2/,7065,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/tradition/,/venue/tradition/,2540,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,42
/venue/tullett-prebon/,/venue/tullett-prebon/,2542,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,43
/venue/vanir-global-markets/,/venue/vanir-global-markets/,2543,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/velocity-trade-capital/,/venue/velocity-trade-capital/,4374,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/yelmi/,/venue/yelmi/,8673,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/videos/careers-working-at-trayport/,/videos/careers-working-at-trayport/,4127,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,2
/videos/e-world-video/,/videos/e-world-video/,3610,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,3
/videos/joule-connectivity/,/videos/joule-connectivity/,6358,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,2
/videos/joule-functionality/,/videos/joule-functionality/,7665,videos,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.1898.acf.sections_new[1].columns[1].components[2].category.single|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,3
/videos/request-for-quote/,/videos/request-for-quote/,9888,videos,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0]|posts.9786.acf.sections_new[2].columns[1].components[0].category.single|posts.9786.acf.sections_new[2].columns[1].components[0].category.specific[0],unknown:videos,unresolved,dependency-only,2
/videos/test-video-2/,/videos/test-video-2/,3116,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,3
/videos/test-video-3/,/videos/test-video-3/,3117,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,2
/videos/test-video/,/videos/test-video/,3109,videos,publish,unknown,all-acf-fields,component-listing,posts.1898.acf.sections_new[1].columns[1].components[2]|posts.9786.acf.sections_new[2].columns[1].components[0],unknown:videos,unresolved,dependency-only,3
/website-terms-of-use-and-disclaimer/,/legal/website-terms-of-use-disclaimer/,8634,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8634,redirect,redirects,redirect,0
/wp-content/uploads/2025/03/2024-Gender-Pay-Gap-Report.pdf,/legal/legal-notice/,8640,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8640,redirect,redirects,redirect,0
